,Instrument,GICS Sector Name,Income Avail to Cmn Shareholders Excl Extra,EBITDA,EBIT,Total Equity,Company Market Cap,Enterprise Value (Daily Time Series)
2222,AAN.N,Consumer Discretionary,,,,837781000,679623601.08,531884601.080001
2223,KIDS.OQ,Health Care,-23260000.0,-9288000.0,-16397000.0,142361000,1027790879.76,940625879.759999
2224,SMP.N,Consumer Discretionary,70413000.0,123255000.0,97394000.0,504228000,975732575.58,971050575.580002
2225,ON.OQ,Information Technology,234200000.0,1074000000.0,448900000.0,3538500000,16420155632.76,18850355632.76
2226,INSW.N,Energy,127249000.0,288743000.0,213637000.0,1022293000,538427686.68,951764686.68
2227,OTRK.OQ,Health Care,-28630000.0,-18901000.0,-20095000.0,-23909000,1592665856.45,1581400856.45
2228,RCM.OQ,Health Care,13500000.0,196500000.0,129800000.0,247200000,7645026912.0,8342626911.99999
2229,CASS.OQ,Information Technology,25176000.0,38732000.0,30341000.0,,605585364.67,917655364.670001
2230,MNST.OQ,Consumer Staples,1192812000.0,1615309000.0,1555438000.0,4171281000,47750070670.65,46077228670.6501
2231,INGN.OQ,Health Care,-2083000.0,6192000.0,-12080000.0,344621000,1226202349.68,1005693349.68
2232,ARGO.N,Financials,-160100000.0,-51700000.0,-83300000.0,1781100000,1465427899.0,1765927899.0
2233,MRO.N,Energy,-1133000000.0,1650000000.0,-761000000.0,12153000000,7175568916.8,11961568916.8
2234,HZO.N,Consumer Discretionary,89175000.0,136674000.0,123067000.0,455397000,984599272.0,1079882272.0
2235,EXP.N,Materials,304648000.0,466567000.0,341714000.0,967843000,4948632517.88,5814193517.88
2236,NLTX.OQ,Health Care,-28738000.0,-36254000.0,-37172000.0,141687000,558452112.06,357459112.05999905
2237,HUM.N,Health Care,3367000000.0,5602000000.0,4986000000.0,13728000000,50025068478.0,52332068478.0
2238,GRMN.OQ,Consumer Discretionary,1019568000.0,1078165000.0,959495000.0,4793496000,24501341453.4,22847661453.4
2239,RIG.N,Energy,-581000000.0,1223000000.0,219000000.0,11862000000,2245152602.3,9303152602.3
2240,AWH.OQ,Health Care,-15211000.0,-15076000.0,-15311000.0,8738000,980623396.29,963941396.289999
2241,BBY.N,Consumer Discretionary,1727000000.0,3270000000.0,2437000000.0,3479000000,30765237866.12,27010237866.1201
2242,NG.A,Materials,-33564000.0,-18728000.0,-18735000.0,110727000,3140919477.6,3128814477.60001
2243,THG.N,Financials,362000000.0,1465800000.0,1451900000.0,3202200000,4318675021.41,4978875021.41
2244,BA.N,Industrials,-11873000000.0,-4241000000.0,-6487000000.0,-18316000000,123548694571.2,161782694571.2
2245,CAH.N,Health Care,1382000000.0,2742000000.0,1885000000.0,1789000000,15582000733.6,18582000733.6
2246,SITC.N,Real Estate,31035000.0,280241000.0,113540000.0,1978414000,2332162756.67,4380161756.67
2247,NC.N,Energy,26613000.0,-17008000.0,-35197000.0,289392000,181000821.75,106575821.75
2248,BOCH.OQ,Financials,14164000.0,,20264000.0,177702000,175924458.8,176359458.8
2249,BY.N,Financials,36684000.0,98537000.0,86064000.0,805464000,723448143.75,1450148143.75
2250,MATX.N,Industrials,123100000.0,281100000.0,169600000.0,805700000,2853534081.6,3648734081.6
2251,PROS.N,Financials,40334000.0,73734000.0,64827000.0,543031000,547896592.45,745477592.450001
2252,DTE.N,Utilities,1358000000.0,3415000000.0,2016000000.0,11672000000,23645239880.88,42539239880.88
2253,SNDR.N,Industrials,211700000.0,591000000.0,300500000.0,2055500000,4029190996.16,3940490996.16
2254,ELF.N,Consumer Staples,5915000.0,37096000.0,12308000.0,242171000,1181617390.82,1275849390.82
2255,CATM.OQ,Information Technology,22949000.0,238560000.0,73166000.0,380432000,1725350572.98,2355351572.98
2256,POWI.OQ,Information Technology,71176000.0,98589000.0,70487000.0,810411000,5325576216.12,4876384216.12
2257,CPF.N,Financials,37273000.0,,92470000.0,546685000,620878980.2,628765980.2
2258,ANET.N,Information Technology,712182000.0,720911000.0,681035000.0,2894686000,24101959357.2,21256058357.2
2259,ALEX.N,Real Estate,11000000.0,86300000.0,31900000.0,1125100000,1248112485.75,1901012485.75
2260,LLY.N,Health Care,6193700000.0,7836100000.0,6879700000.0,,195515712815.22,208976612815.22
2261,IART.OQ,Health Care,56467000.0,323683000.0,205952000.0,1416736000,5818185205.84,6950706205.84001
2262,AMRX.N,Health Care,-48032000.0,347099000.0,117282000.0,232010000,1747515273.9,4412593273.9
2263,DOW.N,Materials,1216000000.0,5991000000.0,3117000000.0,12435000000,42901552675.2,55474552675.2
2264,NWS.OQ,Communication Services,-862000000.0,1214000000.0,563000000.0,7582000000,13360160852.96,13997160852.96
2265,RPM.N,Materials,426146000.0,837465000.0,688431000.0,1262445000,11222666234.1,13252759234.1
2266,DORM.OQ,Consumer Discretionary,88468000.0,136808000.0,109360000.0,773584000,3198320204.82,3027818204.82
2267,TRMK.OQ,Financials,160025000.0,257690000.0,226938000.0,1741117000,1909056982.0,474100981.99999803
2268,CE.N,Materials,1997000000.0,1087000000.0,733000000.0,3526000000,15096992220.45,17700992220.45
2269,ADVM.OQ,Health Care,-98800000.0,-97742000.0,-101223000.0,174957000,1342266593.31,887804593.310002
2270,EPR.N,Real Estate,,354041000.0,183324000.0,3005805000,3077132085.2,5946763085.2
2271,SNDX.OQ,Health Care,-70641000.0,-65700000.0,-65768000.0,31600000,992764250.85,837044250.8500019
2272,HFC.N,Energy,-423097000.0,528495000.0,-2118000.00000003,5978193000,5140807628.07,7332694628.07
2273,UFS.N,Materials,-102000000.0,336000000.0,48000000.0,2376000000,1884893472.7,2765893472.7
2274,BOH.N,Financials,153804000.0,,200139000.0,1374507000,3479288730.75,3860939730.75
2275,INFO.N,Industrials,870700000.0,1602400000.0,1010800000.0,8529400000,38583088026.24,43381088026.24
2276,MRTN.OQ,Industrials,69500000.0,185688000.0,82795000.0,620333000,1444029387.3,1377902387.3
2277,LFUS.OQ,Information Technology,129986000.0,302378000.0,206351000.0,1608773000,6560056937.37,6559642937.369989
2278,FAF.N,Financials,,,,,6169505352.48,6206603352.48
2279,FLMN.OQ,Energy,4519000.0,25186000.0,11480000.0,129136000,329740720.89,476808720.89
2280,IHRT.OQ,Communication Services,-1856033000.0,442356000.0,47890000.0,2936318000,1023855677.36,6401075677.36
2281,AVB.N,Real Estate,,,,10752174000,24550239660.55,31900277660.55
2282,AMG.N,Financials,202300000.0,769800000.0,610200000.0,2779700000,6548776087.83,9030276087.83
2283,ETM.N,Communication Services,-567362000.0,133295000.0,83551000.0,881443000,797554294.16,2424856294.16
2284,BFAM.N,Consumer Discretionary,72054000.0,251747000.0,140732000.0,971268000,10557570867.84,11225509867.84
2285,STNE.OQ,Information Technology,803249000.0,1740484000.0,1509456000.0,5972379000,27143017508.88,141797607302.828
2286,RVI.N,Real Estate,-123184000.0,98586000.0,34919000.0,877903000,379006240.7,930839240.7
2287,TWNK.OQ,Consumer Staples,62843000.0,181521000.0,129866000.0,1485792000,1959088264.84,2985662264.84
2288,SHOO.OQ,Consumer Discretionary,-23237000.0,70733000.0,52348000.0,828501000,2979093953.37,2733561953.37
2289,BFIN.OQ,Financials,9163000.0,14086000.0,12760000.0,172930000,139426581.6,129311581.6
2290,CLXT.OQ,Health Care,-43606000.0,-40446000.0,-42374000.0,62508000,435884917.44,427813917.44
2291,BH.N,Consumer Discretionary,-60713000.0,84981000.0,49310000.0,616298000,360141949.44,477625949.44000095
2292,BNL.N,Real Estate,60853000.0,276151000.0,142819000.0,1667614000,2665518581.32,4335891581.32
2293,CAI.N,Industrials,30302000.0,245191000.0,131138000.0,693240000,651325082.53,2921073082.53
2294,NVST.N,Health Care,33300000.0,320300000.0,187700000.0,3720600000,6216440555.16,7277140555.15999
2295,EXAS.OQ,Health Care,-333778000.0,-89544000.0,-239159000.0,2288061000,23288750972.96,23584677972.96
2296,SFIX.OQ,Consumer Discretionary,-60468000.0,-46431000.0,-71357000.0,401037000,8996075119.78,8607750119.78001
2297,ABM.N,Industrials,399999.999999984,372300000.0,275900000.0,1500300000,2767146871.5,3097746871.5
2298,IDXX.OQ,Health Care,581776000.0,765961000.0,694524000.0,632088000,44060806730.22,44586065730.22
2299,PBF.N,Energy,-1041200000.0,-947200000.0,-1455300000.0,3039600000,1146020242.32,4916120242.32
2300,SIBN.OQ,Health Care,-43816000.0,-38132000.0,-39181000.0,63008000,1029074680.2,936422680.199999
2301,CHMI.N,Financials,-56817000.0,-73293000.0,-73293000.0,408678000,158814779.4,1660850779.4
2302,PETS.OQ,Consumer Discretionary,30794000.0,40059000.0,37713000.0,130010000,708070291.46,601578291.46
2303,AVID.OQ,Information Technology,19347000.0,46051000.0,37569000.0,-155085000,1004408463.68,1164230463.68
2304,BCO.N,Industrials,-12100000.0,424900000.0,227200000.0,191800000,3676339275.15,5693439275.15
2305,VLY.OQ,Financials,377918000.0,686924000.0,624681000.0,4592120000,4757662920.02,8209196920.02
2306,RGCO.OQ,Utilities,11280860.0,19096320.0,13017580.0,88887980,189070021.14,312598581.14
2307,AC.N,Financials,18950000.0,-12429000.0,-12469000.0,901389000,792947940.3,964679940.300001
2308,URI.N,Industrials,890000000.0,3796000000.0,1808000000.0,4545000000,19986925575.08,29466925575.08
2309,MIME.OQ,Information Technology,26502000.0,66552000.0,29421000.0,232055000,2801936366.08,2637195366.08
2310,SMBC.OQ,Financials,33970000.0,56092000.0,50553000.0,258347000,314310195.13,179983195.13
2311,ALK.N,Industrials,-1307000000.0,-1303000000.0,-1723000000.0,3005000000,7093354306.08,7242354306.08
2312,WDFC.OQ,Consumer Staples,71802000.0,98482000.0,90908000.0,160313000,4519981512.63,4569649512.63
2313,POR.N,Utilities,164000000.0,757000000.0,333000000.0,2591000000,3835529467.1,6749529467.1
2314,TBNK.OQ,Financials,,,,248708000,233089741.5,-120453258.5
2315,PM.N,Consumer Staples,8036000000.0,12798000000.0,11817000000.0,-12567000000,133847412504.64,160039412504.64
2316,MTRX.OQ,Industrials,-18845000.0,13810000.0,-4899000.0,307889000,345693229.68,252212229.68
2317,LTHM.N,Materials,-14100000.0,28700000.0,5600000.0,544000000,3082594033.19,3291894033.19
2318,BPOP.OQ,Financials,504864000.0,861459000.0,811643000.0,6028687000,5289695515.65,6167057515.65001
2319,CYBE.OQ,Information Technology,4444000.0,7585000.0,4956000.0,58324000,199576356.84,185362356.84
2320,VEC.N,Industrials,30796000.0,98500000.0,90476000.0,258865000,639699977.04,641291977.039999
2321,PNM.N,Utilities,195802000.0,637164000.0,327741000.0,1690227000,4184450107.5,7716440107.5
2322,QUAD.N,Industrials,-13700000.0,293700000.0,102200000.0,226600000,331597231.8,1270597231.8
2323,MRSN.OQ,Health Care,-75447000.0,-74915000.0,-75947000.0,78318000,1609004513.25,1343012513.25
2324,FSLY.N,Information Technology,-64301000.0,-36928000.0,-56199000.0,257652000,12429385000.0,12059182000.0
2325,XLRN.OQ,Health Care,-132210000.0,-131444000.0,-135294000.0,449476000,7752023863.92,6869661863.91999
2326,SRCE.OQ,Financials,,,,886845000,1107727174.71,1368635174.71
2327,RGA.N,Financials,415000000.0,2055000000.0,2022000000.0,14352000000,7602153209.4,8155153209.400009
2328,CWEN.N,Utilities,44000000.0,828000000.0,328000000.0,1850000000,6388217477.3,13102217477.3
2329,TOL.N,Consumer Discretionary,446624000.0,675017000.0,606144000.0,4875235000,6838676787.84,9478257787.84
2330,TELL.OQ,Energy,-236587000.0,-88915000.0,-109674000.0,166285000,1186367073.94,1240414073.94
2331,CTB.N,Consumer Discretionary,156726000.0,402620000.0,247953000.0,1264625000,2131320682.13,2014027682.13
2332,AMAT.OQ,Information Technology,3619000000.0,4815000000.0,4439000000.0,10578000000,96849626197.08,96559626197.0802
2333,FWONK.OQ,Communication Services,-765000000.0,13000000.0,-426000000.0,5239000000,26517958201.33,28652958201.33
2334,FVCB.OQ,Financials,15501000.0,,26984000.0,189500000,239140452.0,287390452.0
2335,ISTR.OQ,Financials,,,,243284000,191197224.0,220024224.0
2336,HOFT.OQ,Consumer Discretionary,-12043000.0,35361000.0,28469000.0,274121000,401195430.0,333062430.00000095
2337,BAC.N,Financials,16473000000.0,,37294000000.0,272924000000,285303849182.9,381928849182.901
2338,HEES.OQ,Industrials,3872999.99999999,403842000.0,130413000.0,307519000,1104857358.94,2057369358.94
2339,ACBI.OQ,Financials,22540000.0,,48280000.0,338586000,398547990.54,455489990.54
2340,SONO.OQ,Consumer Discretionary,41403000.0,122340000.0,87037000.0,297839000,3554713638.0,3172531638.00001
2341,ARR.N,Financials,-199002000.0,-186832000.0,-186832000.0,1436707000,782587573.95,5042445573.95
2342,GNMK.OQ,Health Care,-25207000.0,-10356000.0,-17670000.0,12163000,1209216127.44,1142682127.44
2343,MOS.N,Materials,-1105000000.0,1049000000.0,176800000.0,9185500000,10572820462.57,14614520462.57
2344,CNST.OQ,Health Care,-113187000.0,-112377000.0,-113005000.0,337584000,1660385682.9,1200789682.9
2345,SCHW.N,Financials,3043000000.0,5346000000.0,4742000000.0,56100000000,104521379966.8,410872379966.8
2346,CIA.N,Financials,-7575000.0,23886000.0,21125000.0,259836000,323544051.9,281283051.9
2347,NCLH.N,Consumer Discretionary,-3152284000.0,-397267000.0,-1130082000.0,6515579000,7619053571.28,16200296571.28
2348,ANTM.N,Health Care,4572000000.0,8784000000.0,7630000000.0,33199000000,74156164112.7,88450164112.7
2349,BKH.N,Utilities,227623000.0,650637000.0,426224000.0,,3889039970.16,7604323970.160009
2350,SATS.OQ,Information Technology,-86363000.0,628985000.0,107762000.0,3669805000,2338808694.8,2283409694.8
2351,IVR.N,Financials,-1723519000.0,201895000.0,201895000.0,2931899000,870260673.64,6417967673.64
2352,HSTM.OQ,Health Care,16722000.0,47263000.0,18018000.0,338168000,784028990.25,634355990.249999
2353,RGNX.OQ,Health Care,-91473000.0,-97681000.0,-105906000.0,450197000,1984466036.52,1742941036.52
2354,EVOP.OQ,Information Technology,-10305000.0,102429000.0,14633000.0,-589299000,2228913130.05,3334126130.05
2355,GTYH.OQ,Information Technology,-68094000.0,-19485000.0,-34519000.0,325623000,448298409.96,457913409.96
2356,PEGA.OQ,Information Technology,-64461000.0,-122648000.0,-139342000.0,539010000,11502649587.84,11548415587.84
2357,BJRI.OQ,Consumer Discretionary,-25290000.0,31363000.0,-41734000.0,290287000,1223474459.42,1285350459.42
2358,FRBA.OQ,Financials,19448000.0,,39593000.0,238108000,215426512.98,220731512.98
2359,VERI.OQ,Information Technology,-50374000.0,-43546000.0,-49973000.0,47411000,1486797218.1,1432482218.1
2360,ADBE.OQ,Information Technology,5260000000.0,4994000000.0,4237000000.0,13264000000,235841129000.0,233966129000.0
2361,FSBW.OQ,Financials,33538000.0,69304000.0,57234000.0,200242000,252032408.04,250584408.04
2362,MAN.N,Industrials,23800000.0,428800000.0,352500000.0,2441000000,5442642422.8,5012042422.8
2363,TLYS.N,Consumer Discretionary,-3743000.0,12730000.0,-7459000.0,159901000,322527656.01,197231656.010001
2364,XERS.OQ,Health Care,-102365000.0,-95603000.0,-97004000.0,14436000,353120089.14,330768089.140001
2365,KELYA.OQ,Industrials,-79000000.0,75500000.0,49700000.0,1264500000,849917969.5,602217969.5
2366,SAFM.OQ,Consumer Staples,-22926000.0,181566000.0,24812000.0,1419273000,3330487572.81,3306426572.81
2367,KVHI.OQ,Information Technology,-13213000.0,-4041000.0,-14912000.0,149989000,268316980.94,236030980.94
2368,NSIT.OQ,Information Technology,,,,,2976994123.7,3197901123.7
2369,HTBK.OQ,Financials,35299000.0,,66639000.0,577889000,564399177.54,573541177.54
2370,ROAD.OQ,Industrials,42707000.0,98438000.0,57481000.0,385195000,1423755070.05,1460903070.05
2371,AGLE.OQ,Health Care,-79674000.0,-79881000.0,-80614000.0,60081000,367677610.69,227701610.69
2372,NSC.N,Industrials,2010000000.0,4541000000.0,3387000000.0,14791000000,61791404703.86,73357404703.8599
2373,GRC.N,Industrials,25188000.0,45402000.0,35753000.0,315513000,841789242.0,733586242.000001
2374,SM.N,Energy,-701494000.0,641560000.0,-183090000.0,2748994000,1381747968.0,3734775968.0
2375,OCUL.OQ,Health Care,-96041000.0,-67125000.0,-69905000.0,-3630000,1441288261.38,1419618261.38
2376,UFI.N,Consumer Discretionary,-50462000.0,22500000.0,-1730000.0,316155000,458877022.5,467860022.50000095
2377,GCBC.OQ,Financials,19821000.0,,25419000.0,128805000,207046228.48,169623228.48
2378,DRE.N,Real Estate,298358000.0,587518000.0,275470000.0,5162972000,15647985763.97,19098203763.97
2379,EGOV.OQ,Information Technology,,,,293149000,2311216639.6,2075868639.6
2380,FREQ.OQ,Health Care,-21812000.0,-22776000.0,-23761000.0,167358000,1726541536.56,1506083536.56
2381,FBC.N,Financials,538000000.0,910000000.0,897000000.0,2201000000,2414280671.95,2804280671.95
2382,NOV.N,Energy,-2748000000.0,-182000000.0,-534000000.0,5279000000,5377457120.2,5704457120.20001
2383,RCKT.OQ,Health Care,-98639000.0,-94099000.0,-94715000.0,307297000,3676618006.16,3515403006.16
2384,PCAR.OQ,Industrials,1298400000.0,3101700000.0,2052700000.0,10415100000,34505404279.2,40063804279.2
2385,ARVN.OQ,Health Care,-98833300.0,-101783330.0,-104433900.0,226686280,3857959067.04,3611395187.04
2386,OSG.N,Energy,41827000.0,110584000.0,53518000.0,341545000,180444480.48,556884480.48
2387,LZB.N,Consumer Discretionary,76477000.0,183572000.0,150965000.0,700753000,1891911503.0,1530399503.0
2388,GDDY.N,Information Technology,-505100000.0,504700000.0,304600000.0,772000000,15491242654.04,17989842654.04
2389,WINA.OQ,Consumer Discretionary,30192400.0,40874800.0,40384700.0,12448300,680135424.64,686567124.64
2390,FRO.N,Energy,530882000.0,747623000.0,615059000.0,1509976000,1332278409.2405698,3347089409.24058
2391,LASR.OQ,Information Technology,-27131000.0,-12525000.0,-25228000.0,216608000,1460871926.01,1351066926.01
2392,IOSP.OQ,Materials,37200000.0,135500000.0,89000000.0,918500000,2431447071.28,2365947071.28
2393,UTL.N,Utilities,32200000.0,125900000.0,71400000.0,389200000,642879868.44,1223779868.44
2394,CMPR.OQ,Industrials,-60903000.0,350136000.0,182438000.0,-407476000,2707502745.12,4118859745.12
2395,COWN.OQ,Financials,,,,,749500600.94,2759115600.94
2396,STZ.N,Consumer Staples,2013500000.0,3194000000.0,2895800000.0,12131800000,46402682366.64,57574682366.6401
2397,SQ.N,Information Technology,310086000.0,239857000.0,159105000.0,1715050000,116111716632.0,115462581632.0
2398,ETSY.OQ,Consumer Discretionary,227802000.0,350748000.0,290389000.0,406634000,28452426477.9,28037962477.9
2399,CUTR.OQ,Health Care,-28153000.0,-23980000.0,-25400000.0,45942000,568829256.74,534255256.74000096
2400,SXI.N,Industrials,40506000.0,95368000.0,63422000.0,461632000,1131876284.8,1222798284.8
2401,NWFL.OQ,Financials,15079000.0,22850000.0,21783000.0,194785000,204664571.84,248522571.84
2402,BRKL.OQ,Financials,47637000.0,147742000.0,142193000.0,941778000,1055691327.25,1191020327.25
2403,VTRS.OQ,Health Care,266400000.0,3747200000.0,1936500000.0,11883800000,22645823013.39,34185723013.39
2404,PLSE.OQ,Health Care,-49889000.0,-49057000.0,-50139000.0,30737000,1029626770.2,1000040770.2
2405,LHCG.OQ,Health Care,103019000.0,181531000.0,160488000.0,1413323000,6410069351.1,6270140351.10001
2406,INTU.OQ,Information Technology,1967000000.0,2582000000.0,2375000000.0,5106000000,104386288019.67,100950288019.67
2407,MKC.N,Consumer Staples,747400000.0,1183800000.0,1018800000.0,3926100000,24247959323.83,28742659323.83
2408,MOD.N,Consumer Discretionary,-202400000.0,151200000.0,77700000.0,487900000,722983140.56,1021783140.56
2409,CUZ.N,Real Estate,343271000.0,461347000.0,166995000.0,4359274000,5045245529.76,6970559529.76
2410,ATGE.N,Consumer Discretionary,284347000.0,249784000.0,203283000.0,1310421000,2060812410.16,1890701410.16
2411,BBBY.OQ,Consumer Discretionary,-268946000.0,182767000.0,-167207000.0,1764935000,3517651290.48,3246922290.48001
2412,CPK.N,Utilities,66132000.0,161613000.0,107009000.0,561577000,1824490067.94,2573393067.94
2413,KEYS.N,Information Technology,627000000.0,1074000000.0,748000000.0,3297000000,27624247736.25,27661247736.25
2414,EQIX.OQ,Real Estate,369777000.0,2538878000.0,1114868000.0,10633988000,66915392471.0,76574973471.0001
2415,CRS.N,Materials,-210400000.0,99900000.0,-22600000.0,1445700000,1659297263.5,2081897263.5
2416,SLP.OQ,Health Care,9752790.0,15093910.0,11937690.0,156035950,1646086134.55,1527320134.55
2417,COST.OQ,Consumer Staples,4324000000.0,8368000000.0,6688000000.0,18284000000,157745216151.48,151396216151.48
2418,DIS.N,Communication Services,-2820000000.0,9176000000.0,3794000000.0,83583000000,344038845911.04,398989845911.04
2419,SGMO.OQ,Health Care,-75837000.0,-79464000.0,-84651000.0,432554000,1985836947.12,1336479947.12
2420,FIXX.OQ,Health Care,-123070000.0,-118385000.0,-126021000.0,258507000,634599162.98,456596162.980001
2421,DELL.N,Information Technology,2431000000.0,10604000000.0,5052000000.0,-945000000,59669432401.24,103809432401.24
2422,DCOM.OQ,Financials,44573000.0,81447000.0,77650000.0,517831000,1092624000.0,1065177000.0
2423,EXR.N,Real Estate,437320000.0,855929000.0,635036000.0,2539961000,15540980596.92,21124937596.92
2424,BYSI.OQ,Health Care,-57450000.0,-60811000.0,-60881000.0,30277000,617259893.77,587372893.769999
2425,HRB.N,Consumer Discretionary,205789000.0,719578000.0,553997000.0,71041000,3615175579.95,4965312579.95001
2426,DX.N,Financials,160017000.0,43144000.0,41716000.0,633453000,487436087.1,2803672087.1
2427,BTU.N,Energy,-1856300000.0,211000000.0,-135000000.0,929600000,355014000.0,1245314000.0
2428,PNW.N,Utilities,509849000.0,1458378000.0,779297000.0,5430648000,8683463982.08,15001671982.08
2429,LITE.OQ,Information Technology,189100000.0,477200000.0,294100000.0,1749200000,6716104000.0,6165504000.0
2430,ITIC.OQ,Financials,34165000.0,44370000.0,42085000.0,191362000,302577594.79,261043594.79
2431,FL.N,Consumer Discretionary,334000000.0,602000000.0,425000000.0,2473000000,5327294793.84,4071294793.84
2432,HVT.N,Consumer Discretionary,39820000.0,71820000.0,52677000.0,260503000,622617966.606,410768966.60600096
2433,EXPE.OQ,Consumer Discretionary,-2199000000.0,91000000.0,-816000000.0,3967000000,21063606927.0,28015606927.0
2434,BRY.OQ,Energy,-206049000.0,246102000.0,107254000.0,972448000,369273527.7,714872527.700001
2435,LGFa.N,Communication Services,-26200000.0,1743800000.0,291900000.0,2658000000,2995166046.38,5805866046.38
2436,IT.N,Information Technology,,717200000.0,497200000.0,,16128780738.72,17553049738.72
2437,MDRX.OQ,Health Care,-49359000.0,201655000.0,-6883000.0,1285188000,2794695936.89,3650335936.89
2438,COO.N,Health Care,238400000.0,598900000.0,311800000.0,3824600000,18624743469.0,20302243469.0
2439,CXO.N^A21,Energy,-10245000000.0,-708000000.0,-2325000000.0,17782000000,12876927465.6,
2440,ASC.N,Energy,-6046200.0,50788010.0,18600690.0,320334950,129812494.5,477131704.5
2441,USX.N,Industrials,18552000.0,146378000.0,43551000.0,259405000,468066295.36,822676295.36
2442,HASI.N,Financials,102413000.0,41264000.0,37679000.0,936480000,4688445543.6,6002566543.6
2443,PEBO.OQ,Financials,,,,575673000,616852257.87,739779257.870001
2444,B.N,Industrials,86631000.0,241339000.0,151927000.0,1270528000,2642226870.6,3282464870.6
2445,LORL.OQ,Communication Services,10160000.0,-808000.0,-817000.0,350027000,825799586.12,742413586.1200019
2446,LVS.N,Consumer Discretionary,-1685000000.0,-393000000.0,-1608000000.0,2973000000,42400921488.38,54851921488.38
2447,CVA.N,Industrials,-28000000.0,351000000.0,127000000.0,376000000,1959929358.75,4487929358.75
2448,WWW.N,Consumer Discretionary,31900000.0,102600000.0,69400000.0,766700000,2782233375.9,3328233375.9
2449,MTG.N,Financials,471773000.0,738995000.0,685329000.0,4309234000,4235554397.43,5098151397.43
2450,SPTN.OQ,Consumer Staples,67592000.0,210182000.0,120189000.0,687538000,693595313.02,1212950313.02
2451,TTWO.OQ,Communication Services,492796000.0,740610000.0,494929000.0,2539244000,23014798023.0,20592283023.0
2452,ZS.OQ,Information Technology,-153046000.0,-96403000.0,-120837000.0,484829000,29936862047.4,29395267047.4
2453,TDY.N,Industrials,401900000.0,567600000.0,480100000.0,3228600000,14349398052.6,14454798052.6
2454,XFOR.OQ,Health Care,-54568000.0,-52918000.0,-53198000.0,129220000,146091205.65,82816205.65000021
2455,VFC.N,Consumer Discretionary,-370286000.0,910753000.0,642895000.0,3357334000,31701391116.81,33935058116.8101
2456,ASGN.N,Industrials,200300000.0,403800000.0,314200000.0,1587100000,4994818000.0,5798318000.0
2457,J.N,Industrials,431479000.0,808146000.0,624366000.0,5815712000,14401838884.31,15405772884.31
2458,CHRW.OQ,Industrials,506421000.0,774995000.0,673268000.0,1879933000,12365659711.92,13215164711.92
2459,GWRS.OQ,Utilities,1113000.0,16369000.0,7371000.0,24672000,401817855.54,498467855.540001
2460,FB.OQ,Communication Services,29145000000.0,39547000000.0,32671000000.0,128290000000,774196029578.37,712765029578.37
2461,AUB.OQ,Financials,152570000.0,365860000.0,330424000.0,2708490000,2864168732.56,3532751732.56001
2462,SCSC.OQ,Information Technology,-91176000.0,94932000.0,61380000.0,678246000,736828625.7,821565625.7
2463,UMPQ.OQ,Financials,-1523420000.0,592259000.0,562519000.0,2704577000,3635921073.33,4756053073.33
2464,DRH.N,Real Estate,-53756000.0,-6269000.0,-123971000.0,1912490000,1771727654.4,2769768654.4
2465,KNSA.OQ,Health Care,-139521000.0,-136042000.0,-138446000.0,225423000,1486078014.05,1121683014.05
2466,GCO.N,Consumer Discretionary,-110557000.0,30189000.0,-17640000.0,619343000,662649847.6,581447847.600001
2467,IBCP.OQ,Financials,56152000.0,,85495000.0,389522000,443850678.0,466649678.0
2468,BAND.OQ,Communication Services,-26007000.0,8453000.0,-4384000.0,270090000,4355842619.66,4333146619.66
2469,MATW.OQ,Industrials,-78447000.0,191845000.0,74369000.0,610807000,1074405688.32,1858250688.32
2470,SWAV.OQ,Health Care,-64570000.0,-63316000.0,-65160000.0,192653000,4462336866.0,4263531866.0
2471,TENB.OQ,Information Technology,-42731000.0,-25641000.0,-36094000.0,150665000,4591727470.63,4299881470.630011
2472,SAGE.OQ,Health Care,-537475000.0,-521833000.0,-524514000.0,944655000,4795200408.72,4126663408.71999
2473,BZH.N,Consumer Discretionary,62548000.0,114139000.0,98804000.0,593171000,598327330.05,1485424330.05
2474,AZZ.N,Industrials,12811000.0,121638000.0,74476000.0,634366000,1258817900.76,1421600900.76
2475,SLQT.N,Financials,,280737000.0,260637000.0,545689000,4385036164.96,4488788164.96
2476,BOOM.OQ,Energy,-6151000.0,27565000.0,16829000.0,172141000,853773336.59,841161336.590001
2477,WTTR.N,Energy,-330631000.0,39852000.0,-66879000.0,937177000,617240915.72,547904915.7199991
2478,RAVN.OQ,Industrials,21880000.0,39235000.0,22289000.0,314646000,1330533961.35,1294216961.35
2479,CCNE.OQ,Financials,,,,416137000,393555727.04,479870727.04
2480,EPAY.OQ,Information Technology,-14695000.0,55023000.0,4033000.0,392334000,2125835475.42,2105800475.42
2481,BLX.N,Financials,72775000.0,152805000.0,148617000.0,1016167000,623735862.75,1301760862.75
2482,CNR.N,Industrials,-483216000.0,588155000.0,303463000.0,935318000,1468691774.36,4432073774.36
2483,RETA.OQ,Health Care,-368918000.0,-355652000.0,-356776000.0,256857000,4363505035.82,3856968035.82001
2484,FORR.OQ,Industrials,12454000.0,53331000.0,23868000.0,158088000,853380000.0,890339999.999999
2485,RDFN.OQ,Real Estate,-43811000.0,-10314000.0,-23761000.0,331446000,8879366394.36,8597522394.359991
