Instrument,Company Name,Sector,Clusters,Valuation Score,Fundamental Score,Momentum Score,Short Term Score,Long Term Score
LMNR.OQ,LIMONEIRA CO,Consumer Staples,2,33.21,61.33,33.650000000000006,37.74,43.16
PFGC.N,PERFORMANCE FOOD,Consumer Staples,2,43.4,44.25,36.04,38.37,41.86
WMK.N,WEIS MARKETS INC,Consumer Staples,1,80.41,50.17,63.519999999999996,64.05,65.60000000000001
CAG.N,CONAGRA BRANDS,Consumer Staples,0,62.970000000000006,41.23,42.43,45.33,50.23
TR.N,TOOTSIE ROLL IND,Consumer Staples,2,46.87,50.17,48.88,48.77,48.53
KHC.OQ,THE KRFT HNZ CO,Consumer Staples,0,64.11,40.550000000000004,43.230000000000004,45.96,50.63999999999999
CHEF.OQ,CHEFS WRH INC,Consumer Staples,0,53.74,29.59,21.11,27.279999999999998,37.13
ODC.N,OIL DRI CP,Consumer Staples,1,71.09,50.17,44.86,49.59,57.21000000000001
BFb.N,BROWN FORMAN B,Consumer Staples,1,45.48,72.87,46.48,50.29,55.32
HRL.N,HORMEL FOODS,Consumer Staples,0,50.4,49.01,52.89,51.93,50.54
WBA.OQ,WALGREEN BOOTS,Consumer Staples,0,55.83,42.970000000000006,41.27,43.71,47.69
EPC.N,EDGEWEL PRSNL CR,Consumer Staples,0,66.36999999999999,35.11,42.69,45.11,49.51
MED.N,MEDIFAST INC,Consumer Staples,2,47.75,66.5,82.82000000000001,75.11,63.080000000000005
GIS.N,GENERAL MILLS,Consumer Staples,0,58.47,44.5,47.78,48.89,50.91
BYND.OQ,BEYOND MEAT INC,Consumer Staples,2,37.46,59.419999999999995,75.81,67.60000000000001,54.730000000000004
FIZZ.OQ,NATL BEVERAGE,Consumer Staples,4,48.19,50.17,49.120000000000005,49.14,49.120000000000005
CASY.OQ,CASEYS GENERAL,Consumer Staples,1,55.42,42.71,52.25,51.29,50.18
JJSF.OQ,J & J SNACK,Consumer Staples,2,41.959999999999994,50.17,39.43,41.42,44.2
USNA.N,USANA HEALTH SCI,Consumer Staples,1,65.71000000000001,50.17,43.580000000000005,47.89,54.74
BG.N,BUNGE LIMTD,Consumer Staples,1,53.74,47.17,58.76,56.269999999999996,52.7
SFM.OQ,SPRTS FRMR MKT,Consumer Staples,1,71.87,59.72,56.26,59.12,63.71
PSMT.OQ,PRICESMART,Consumer Staples,1,51.739999999999995,47.88,61.57,58.040000000000006,52.849999999999994
CVGW.OQ,CALAVO GROWERS,Consumer Staples,2,43.19,56.04,38.29,41.69,46.46
GO.OQ,GROCERY OUTL CRP,Consumer Staples,2,46.339999999999996,65.60000000000001,58.660000000000004,57.85,56.16
CELH.OQ,CELSIUS HOLDINGS,Consumer Staples,2,37.9,50.17,46.62,45.85,44.379999999999995
CLX.N,CLOROX CO,Consumer Staples,1,53.239999999999995,58.63,55.300000000000004,55.489999999999995,55.64
UNFI.N,UNITD NTRL FOODS,Consumer Staples,1,74.39,45.33,48.43,51.85999999999999,57.730000000000004
COKE.OQ,COCA-COLA CNSLDT,Consumer Staples,1,59.5,50.17,39.24,43.919999999999995,51.17
PEP.OQ,PEPSICO INC,Consumer Staples,1,50.33,57.940000000000005,44.2,47.18,51.470000000000006
KMB.N,KIMBERLY-CLARK,Consumer Staples,1,54.66,53.839999999999996,42.1,45.75,51.23
VITL.OQ,VTL FRMS INC ORD,Consumer Staples,4,39.629999999999995,40.06,29.89,32.87,37.35
WMT.N,WALMART INC,Consumer Staples,1,55.059999999999995,45.08,54.33,53.05,51.38
ALCO.OQ,ALICO INC,Consumer Staples,1,63.62,50.17,37.5,43.32,52.38
BJ.N,BJS WHLS CLB ORD,Consumer Staples,1,58.730000000000004,53.65,81.35,73.8,62.61
BFa.N,BROWN FORMAN A,Consumer Staples,2,45.48,50.17,46.22,46.7,47.31
EL.N,ESTEE LAUDER,Consumer Staples,2,42.61,83.98,54.879999999999995,57.4,60.160000000000004
BGS.N,B&G FOODS,Consumer Staples,2,60.88,59.830000000000005,75.22999999999999,70.76,64.1
CENT.OQ,CENTRAL GARDEN,Consumer Staples,1,62.33,56.08,65.79,63.82,61.01
TPB.N,TURNING PNT BRND,Consumer Staples,4,53.74,66.63,76.0,71.26,63.82
REYN.OQ,RYNLD CNS PR ORD,Consumer Staples,1,58.47,54.690000000000005,49.07,51.32,54.800000000000004
PRMW.N,PRIMO WATER ORD,Consumer Staples,0,45.89,41.6,41.85,42.42,43.38
LANC.OQ,LANCASTER CLNY,Consumer Staples,1,48.17,58.86,54.24,54.03,53.43
VGR.N,VECTOR GP LTD,Consumer Staples,1,53.33,45.49,41.010000000000005,43.53,47.510000000000005
INGR.N,INGREDION INCORP,Consumer Staples,1,65.63,52.849999999999994,39.06,45.11,54.510000000000005
CENTA.OQ,CENTRL GAR & PET,Consumer Staples,1,62.33,49.3,62.74999999999999,60.67,57.879999999999995
MO.N,ALTRIA GROUP,Consumer Staples,1,51.339999999999996,56.74,41.49,45.26,50.77
SYY.N,SYSCO CORP,Consumer Staples,1,40.510000000000005,63.629999999999995,34.260000000000005,39.61,47.04
USFD.N,US FOODS HLDNG,Consumer Staples,2,47.06,46.129999999999995,28.360000000000003,33.83,42.059999999999995
NGVC.N,NATURL GRCRS VIT,Consumer Staples,1,65.82000000000001,50.17,75.53999999999999,70.28,62.77
SEB.A,SEABOARD CORP,Consumer Staples,1,64.51,50.17,36.88,43.02,52.580000000000005
HAIN.OQ,HAIN CELESTIAL,Consumer Staples,2,51.959999999999994,48.88,64.11,60.0,53.92
MDLZ.OQ,MONDELEZ INT CLA,Consumer Staples,1,54.32,48.66,43.21,45.7,49.559999999999995
VERU.OQ,VERU INC ORD,Consumer Staples,1,51.190000000000005,50.17,46.62,47.839999999999996,49.69
DAR.N,DARLING INGREDNT,Consumer Staples,2,47.15,46.72,46.62,46.71,46.87
KO.N,COCA-COLA CO,Consumer Staples,0,53.74,49.66,39.269999999999996,43.0,48.69
NUS.N,NU SKIN ENTER,Consumer Staples,1,58.78,63.36000000000001,62.13999999999999,61.82,61.23
CHD.N,CHURCH DWIGHT,Consumer Staples,1,50.68,59.17,51.55,52.559999999999995,53.87
SJM.N,J M SMUCKER,Consumer Staples,1,65.42999999999999,47.57,50.9,52.580000000000005,55.55
LW.N,LAMB WESTON HLDS,Consumer Staples,1,46.83,66.67,38.190000000000005,43.75,51.61
IPAR.OQ,INTER PARFUMS,Consumer Staples,0,45.660000000000004,45.22,39.08,40.99,43.86
FRPT.OQ,FRESHPET INC,Consumer Staples,4,38.18,40.33,48.22,45.53,41.44
SMPL.OQ,THE SMPLY GD FDS,Consumer Staples,1,51.629999999999995,38.0,43.26,43.730000000000004,44.769999999999996
HLF.N,HERBALIF NUTRTIN,Consumer Staples,1,53.21,50.17,48.19,49.24,50.89
KDP.OQ,KRIG DR PPPR ORD,Consumer Staples,2,54.56999999999999,48.15,48.35,49.26,50.77
NATR.OQ,NATURES SUNSHNE,Consumer Staples,1,64.64,50.17,77.64999999999999,71.58,62.83
ANDE.OQ,ANDERSONS INC,Consumer Staples,0,56.95,50.17,47.63,49.41,52.25
THS.N,TREEHOUSE FOODS,Consumer Staples,1,59.489999999999995,44.62,37.69,42.0,48.83
CL.N,COLGATE PALMOLIV,Consumer Staples,1,50.49,64.14999999999999,48.58,51.2,54.790000000000006
FDP.N,FRSH DEL MONTE,Consumer Staples,0,63.83,39.839999999999996,33.29,38.85,47.8
MNST.OQ,MONSTER BEV CORP,Consumer Staples,2,46.33,60.73,54.08,53.92,53.31
ELF.N,E.L.F BEAUTY INC,Consumer Staples,0,43.08,40.239999999999995,45.23,44.16,42.63
TWNK.OQ,HOSTESS BRANDS A,Consumer Staples,2,57.04,59.91,44.55,48.730000000000004,54.92
WDFC.OQ,WD-40 CO,Consumer Staples,2,42.67,69.15,81.28999999999999,73.67,61.59
PM.N,PHILIP MORRIS,Consumer Staples,1,54.72,53.190000000000005,43.25,46.46,51.32
SAFM.OQ,SANDERSON FARM,Consumer Staples,2,46.14,48.42,40.54,42.559999999999995,45.540000000000006
STZ.N,CONSTELLATION A,Consumer Staples,1,53.269999999999996,46.989999999999995,47.82,48.51,49.71
MKC.N,MCCORMICK & CO,Consumer Staples,0,48.27,43.51,47.49,47.010000000000005,46.410000000000004
COST.OQ,COSTCO WHOLESAL,Consumer Staples,1,49.26,66.56,52.49,54.120000000000005,56.120000000000005
SPTN.OQ,SPARTANNASH COMP,Consumer Staples,1,79.31,43.2,57.49999999999999,58.620000000000005,61.22
VLGEA.OQ,VIL SUPERMKT A,Consumer Staples,1,78.95,50.17,48.43,53.269999999999996,61.25000000000001
CPB.N,CAMPBELL SOUP CO,Consumer Staples,1,57.46,55.97,42.47,46.739999999999995,53.190000000000005
K.N,KELLOGG CO,Consumer Staples,0,56.13,39.550000000000004,36.94,40.21,45.53
PPC.OQ,PILGRIMS PRIDE C,Consumer Staples,1,55.1,48.57,29.080000000000002,35.91,46.31
LFVN.OQ,LIFEVANTAGE CORP,Consumer Staples,1,74.1,50.17,20.169999999999998,32.76,52.239999999999995
UVV.N,UNIVERSAL CORP,Consumer Staples,1,68.22,50.17,41.91,47.099999999999994,55.33
KR.N,KROGER CO,Consumer Staples,1,73.15,45.95,52.86,54.87,58.56
ADM.N,ARCHER-DANIELS,Consumer Staples,1,59.01,50.09,49.94,51.32,53.620000000000005
POST.N,POST HOLDING,Consumer Staples,0,53.72,42.620000000000005,37.84,40.94,45.86
MGPI.OQ,MGP INGREDIENTS,Consumer Staples,1,51.57000000000001,48.93,58.41,55.97,52.35999999999999
EXC.OQ,EXELON CORPRTN,Utilities,0,63.89,33.52,43.37,44.97,48.13
SWX.N,SOUTHWST GS HLDN,Utilities,0,65.44,38.440000000000005,39.68,43.36,49.55
CWCO.OQ,CONSOLIDATED WR,Utilities,0,60.83,43.99,39.519999999999996,43.39,49.61
ALE.N,ALLETE,Utilities,0,57.06,39.47,38.16,41.19,46.18
XEL.OQ,XCEL ENERGY INC,Utilities,0,56.46,38.97,38.05,40.949999999999996,45.739999999999995
OGE.N,OGE ENERGY,Utilities,0,53.74,32.75,31.380000000000003,34.94,40.81
CMS.N,CMS ENERGY CORP,Utilities,0,54.17999999999999,44.14,43.309999999999995,45.07,47.949999999999996
AWK.N,AMERICN WTR WKS,Utilities,2,48.05,48.75,59.37,56.08,51.12
WTRG.N,ESSENTIL UTL ORD,Utilities,0,47.89,41.36,44.07,44.24,44.65
AEP.OQ,AMRCN ELCTRC ORD,Utilities,0,56.53,40.0,40.510000000000005,42.84,46.739999999999995
SO.N,SOUTHERN,Utilities,0,56.089999999999996,38.06,43.830000000000005,44.81,46.72
D.N,DOMINON ENRG INC,Utilities,0,52.88,39.07,41.48,42.83,45.2
AVA.N,AVISTA CORP,Utilities,0,60.18,39.2,36.09,40.17,46.81
VST.N,VISTRA CORP ORD,Utilities,0,79.21000000000001,40.300000000000004,38.440000000000005,44.84,55.400000000000006
EVRG.N,EVERGY INC,Utilities,0,61.71,39.06,39.190000000000005,42.55,48.15
MGEE.OQ,MGE ENERGY INC,Utilities,0,53.400000000000006,39.75,36.96,39.839999999999996,44.51
AES.N,THE AES CORP,Utilities,0,48.449999999999996,42.32,59.5,55.269999999999996,49.07
FE.N,FIRSTENERGY,Utilities,0,57.17,41.82,34.79,39.2,46.21
CWENa.N,CLEARWAY ENRGY A,Utilities,4,48.27,39.48,66.97999999999999,60.050000000000004,49.87
NFG.N,NATL FUEL GAS CO,Utilities,0,56.589999999999996,39.290000000000006,40.78,42.93,46.58
DUK.N,DUKE ENERGY,Utilities,0,57.440000000000005,33.5,48.47,47.57,46.82
ED.N,CONSOL EDISON,Utilities,0,62.79,33.09,39.48,42.01,46.56
EIX.N,EDISON INTL,Utilities,0,59.550000000000004,38.379999999999995,35.0,39.190000000000005,46.0
AGR.N,AVANGRID INC,Utilities,0,61.58,34.83,44.41,45.540000000000006,47.92
HE.N,HAWAIIAN ELECTRC,Utilities,0,61.7,31.730000000000004,36.26,39.4,44.85
CNP.N,CENTERPOINT,Utilities,0,50.760000000000005,38.59,32.05,35.839999999999996,41.82
SR.N,SPIRE INC,Utilities,0,59.699999999999996,41.3,37.940000000000005,41.71,47.82
UGI.N,UGI CORP HLDS,Utilities,0,69.56,45.12,34.96,41.67,52.35999999999999
ATO.N,ATMOS ENERGY,Utilities,0,59.67,42.58,36.94,41.19,48.010000000000005
NJR.N,NJ RESOURCES,Utilities,0,54.800000000000004,38.129999999999995,39.31,41.46,45.09
NOVA.N,SUNNOVA ENG INTR,Utilities,0,35.75,23.24,42.86,38.85,33.15
CWT.N,CA WATER SVC GP,Utilities,2,47.31,51.959999999999994,54.16,52.800000000000004,50.64999999999999
OTTR.OQ,OTTER TAIL CP,Utilities,0,59.809999999999995,42.16,38.83,42.480000000000004,48.39
ARTNA.OQ,ARTESIAN RES A,Utilities,1,56.13,39.290000000000006,53.28000000000001,51.61,49.519999999999996
NWN.N,NRTHWST NTURL HL,Utilities,0,59.01,35.370000000000005,30.509999999999998,35.52,43.61
SRE.N,SEMPRA ENERGY,Utilities,0,57.45,45.09,36.4,40.86,47.86
NWE.OQ,NRTHWSTR CRP ORD,Utilities,0,60.72,30.54,37.31,39.800000000000004,44.3
CDZI.OQ,CADIZ,Utilities,4,22.869999999999997,39.290000000000006,53.59,46.839999999999996,36.3
YORW.OQ,YORK WATER CO,Utilities,0,49.1,39.290000000000006,45.800000000000004,45.32,44.84
LNT.OQ,ALLIANT ENERGY,Utilities,0,56.220000000000006,39.489999999999995,41.48,43.39,46.68
ES.N,EVERSOURCE ENRGY,Utilities,0,54.50000000000001,40.949999999999996,46.03,46.54,47.64
PCYO.OQ,PURE CYCLE,Utilities,0,43.5,39.290000000000006,40.79,40.97,41.349999999999994
OGS.N,ONE GAS INC,Utilities,0,58.989999999999995,39.660000000000004,36.57,40.400000000000006,46.62
MDU.N,MDU RESOURCES,Utilities,0,64.23,39.290000000000006,40.38,43.79,49.54
SJI.N,SOUTH JERSEY IND,Utilities,0,58.040000000000006,31.86,30.570000000000004,34.89,42.01
ORA.N,ORMAT TECH,Utilities,2,45.879999999999995,53.949999999999996,67.72,62.38,54.16
IDA.N,IDACORP INC,Utilities,0,59.35,34.04,37.38,40.18,45.0
AWR.N,AMER STAT WATER,Utilities,0,48.68,45.32,46.87,46.910000000000004,47.05
PPL.N,PPL CORP,Utilities,0,63.07000000000001,40.33,34.32,39.53,47.92
ETR.N,ENTERGY CP,Utilities,0,61.91,35.33,35.480000000000004,39.42,46.0
DTE.N,DTE ENERGY,Utilities,0,58.35,38.24,41.27,43.38,47.04
RGCO.OQ,RGC RESOURCES,Utilities,1,55.88999999999999,39.290000000000006,47.760000000000005,47.71,48.05
POR.N,PORTLAND GEN ELE,Utilities,0,61.519999999999996,38.629999999999995,36.870000000000005,40.83,47.349999999999994
PNM.N,PNM RESOURCES,Utilities,0,56.06,37.64,42.8,44.01,46.300000000000004
CWEN.N,CLEARWAY ENRGY C,Utilities,4,48.27,39.48,67.88,60.68,50.1
BKH.N,BLACK HILLS CORP,Utilities,0,59.489999999999995,39.48,37.89,41.370000000000005,47.089999999999996
UTL.N,UNITIL CORP,Utilities,0,61.550000000000004,39.290000000000006,32.47,37.86,46.489999999999995
CPK.N,CHES UTIL CP,Utilities,0,52.49,43.2,50.2,49.49,48.67
PNW.N,PINNACL WEST CAP,Utilities,0,61.59,36.76,40.589999999999996,43.169999999999995,47.65
GWRS.OQ,GLOBAL WATER INC,Utilities,0,42.18,39.290000000000006,59.29,53.73,45.45
SPKE.OQ,SPARK ENERGY INC,Utilities,1,69.64,39.290000000000006,58.330000000000005,57.17,56.19
PEG.N,PUBL SVC ENTER,Utilities,0,58.78,34.150000000000006,44.7,45.23,46.64
AT.N,ATLANTIC PWR,Utilities,0,46.35,39.290000000000006,57.43000000000001,53.05,46.650000000000006
MSEX.OQ,MIDDLESEX WATR,Utilities,0,46.37,39.290000000000006,59.830000000000005,54.730000000000004,47.260000000000005
AEE.N,AMEREN CORP,Utilities,0,56.45,41.63,44.13,45.6,48.19
NEE.N,NEXTERA ENERGY,Utilities,2,46.489999999999995,48.6,61.9,57.589999999999996,51.080000000000005
NI.N,NISOURCE INC,Utilities,0,53.900000000000006,33.17,38.34,39.900000000000006,42.75
WEC.N,WEC ENERGY GROUP,Utilities,0,54.33,38.75,44.12,44.84,46.32
SJW.N,SJW GROUP,Utilities,2,51.24999999999999,54.56999999999999,45.01,47.38,50.849999999999994
CVX.N,CHEVRON,Energy,0,49.28,13.139999999999999,28.79,29.509999999999998,31.509999999999998
CVI.N,CVR ENERGY INC,Energy,0,40.160000000000004,20.14,9.99,16.04,25.61
REX.N,REX AMERICAN,Energy,0,47.15,17.919999999999998,45.51,41.61,36.51
ASPN.N,ASPEN AEROGELS I,Energy,0,33.21,20.14,29.909999999999997,28.939999999999998,27.810000000000002
XOM.N,EXXON MOBIL,Energy,0,36.809999999999995,40.949999999999996,32.84,34.65,37.269999999999996
KMI.N,KINDER MORGAN,Energy,0,58.91,23.29,28.62,32.36,38.87
PXD.N,PIONEER NAT,Energy,0,50.739999999999995,57.940000000000005,26.68,34.98,47.25
SOI.N,SOLRS OLFLD INFR,Energy,0,52.35999999999999,9.33,25.28,26.950000000000003,30.53
CLR.N,CONTINENTAL RSRC,Energy,0,53.65,13.66,5.37,13.850000000000001,27.58
AROC.N,ARCHROCK INC,Energy,0,58.96,23.57,29.68,33.15,39.25
SFL.N,SFL CORPORATION,Energy,0,61.21,20.29,19.3,25.740000000000002,36.41
TALO.N,TALOS ENERGY INC,Energy,0,58.86,17.919999999999998,13.239999999999998,20.79,33.129999999999995
WTI.N,W&T OFFSHORE,Energy,0,57.76,17.919999999999998,23.599999999999998,27.87,35.28
ESTE.N,EARTHSTON ENERGY,Energy,0,51.77,17.919999999999998,32.41,33.14,35.08
VTOL.N,BRISTOW GROP ORD,Energy,0,49.13,17.919999999999998,33.4,33.44,34.27
LPG.N,DORIAN LPG LTD,Energy,0,84.15,25.09,35.69,41.36,51.35999999999999
LBRT.N,LIBERTY OILF ORD,Energy,0,33.15,21.3,38.29,34.97,30.29
UEC.A,URANIUM ENRGY,Energy,4,30.630000000000003,17.919999999999998,84.78999999999999,66.64,39.72
DRQ.N,DRIL-QUIP,Energy,0,48.32,12.770000000000001,23.3,25.480000000000004,29.630000000000003
REGI.OQ,RENEWABLE ENRG,Energy,0,79.0,28.82,29.909999999999997,37.11,49.16
ETRN.N,ETRNS MDSTRM CRP,Energy,0,55.589999999999996,29.67,30.680000000000003,34.260000000000005,40.29
EOG.N,EOG RESOURCES,Energy,0,61.3,22.36,18.709999999999997,25.650000000000002,37.03
COG.N,CABOT OIL GAS,Energy,0,53.190000000000005,48.43,48.92,49.49,50.46000000000001
LNG.A,CHENIERE ENY INC,Energy,0,54.230000000000004,29.95,39.739999999999995,40.45,42.11
MNRL.N,BRIGHM MNL INC A,Energy,0,53.33,19.46,31.5,32.96,36.01
WMB.N,WILLIAMS COMPS,Energy,0,54.02,35.72,36.78,39.21,43.3
COP.N,CONOCOPHILLIPS,Energy,0,42.36,22.75,22.91,25.8,30.630000000000003
HFC.N,HOLLYFRONTR CORP,Energy,0,48.03,18.93,19.54,23.72,30.72
FLMN.OQ,FALCON MNRLS CRP,Energy,0,49.05,25.240000000000002,18.87,24.349999999999998,33.17
BOOM.OQ,DMC GLOBAL INC,Energy,0,43.2,25.330000000000002,53.32,47.61,39.48
OKE.N,ONEOK INC,Energy,0,54.75,30.659999999999997,17.83,25.290000000000003,37.09
INT.N,WORLD FUEL SVC,Energy,0,74.24,26.06,30.209999999999997,36.19,46.37
AM.N,ANTERO MIDSTREAM,Energy,0,53.05,30.44,62.41,56.21000000000001,47.47
NESR.OQ,NL ERGY SVC RNTD,Energy,0,63.89,24.41,57.08,53.2,48.370000000000005
WHD.N,CACTUS INC ORD,Energy,0,50.19,24.709999999999997,32.89,34.260000000000005,36.95
CLNE.OQ,CLEAN ENGY FUELS,Energy,0,41.870000000000005,13.03,29.909999999999997,29.17,28.78
DKS.N,DICKS SPORTING,Consumer Discretionary,1,68.47,57.03,60.480000000000004,61.160000000000004,62.470000000000006
GAN.OQ,GAN LIMITED ORD,Consumer Discretionary,2,46.03,46.02,88.48,75.75,56.64
XPEL.OQ,XPEL INC,Consumer Discretionary,2,40.92,54.65,48.08,47.99,47.52
TSLA.OQ,TESLA INC,Consumer Discretionary,2,38.379999999999995,71.05,48.08,50.07,52.239999999999995
LIND.OQ,LINDBLAD EXP ORD,Consumer Discretionary,4,26.150000000000002,54.65,34.81,36.480000000000004,38.29
LULU.OQ,LULULEMON ATHLCA,Consumer Discretionary,2,42.370000000000005,83.17,53.190000000000005,56.06,59.36
MIK.OQ,MICHAELS COMPNS,Consumer Discretionary,0,65.06,38.04,58.599999999999994,56.489999999999995,53.99
ADNT.N,ADIENT PLC,Consumer Discretionary,0,42.970000000000006,54.04,46.73,47.260000000000005,47.79
YETI.N,YETI HOLDNGS INC,Consumer Discretionary,2,42.86,54.65,81.61,71.75,56.68
VVNT.N,VIVNT SMT HM ORD,Consumer Discretionary,0,33.589999999999996,55.010000000000005,69.64,62.029999999999994,50.1
LENb.N,LENNAR CORP B,Consumer Discretionary,1,69.59,54.65,59.62,60.370000000000005,61.870000000000005
LESL.OQ,LESLIE'S INC ORD,Consumer Discretionary,2,44.15,54.65,60.3,57.03,51.85999999999999
HGV.N,HILTON GRND VCTN,Consumer Discretionary,2,43.15,46.19,29.21,33.85,40.73
GOLF.N,ACUSHNET HOLDING,Consumer Discretionary,2,51.49,52.43,61.129999999999995,58.379999999999995,54.230000000000004
RL.N,RALPH LAUREN COR,Consumer Discretionary,1,38.21,60.199999999999996,34.29,38.76,44.92
HD.N,HOME DEPOT INC,Consumer Discretionary,1,51.83,63.94,49.49,52.01,55.489999999999995
FIVE.OQ,FIVE BELOW INC,Consumer Discretionary,4,41.839999999999996,62.260000000000005,60.78,58.160000000000004,53.72
PLCE.OQ,CHILDREN'S PLACE,Consumer Discretionary,2,25.7,65.98,36.93,39.6,42.61
QUOT.N,QUOTIENT TECHNLY,Consumer Discretionary,4,33.54,44.43,39.25,39.17,38.78
FND.N,FLOOR DECOR HOLD,Consumer Discretionary,2,43.22,53.21,72.92,65.51,54.14
GES.N,GUESS INC,Consumer Discretionary,0,46.07,54.65,34.99,39.6,46.300000000000004
WYND.N,WYNDHAM DSTNTION,Consumer Discretionary,4,38.3,55.120000000000005,34.33,38.05,43.2
LOVE.OQ,THE LOVESAC CO,Consumer Discretionary,4,38.76,49.15,48.76,47.32,44.89
PATK.OQ,PATRICK INDS,Consumer Discretionary,1,56.46,54.800000000000004,46.650000000000006,49.34,53.42
DPZ.N,DOMINOS PIZZA,Consumer Discretionary,2,44.2,61.36000000000001,57.50999999999999,56.089999999999996,53.54
RUTH.OQ,RUTH'S HOSPTALTY,Consumer Discretionary,2,39.95,54.65,24.740000000000002,31.509999999999998,41.29
ASPU.OQ,ASPEN GROUP ORD,Consumer Discretionary,2,34.13,54.65,46.02,45.53,44.28
DECK.N,DCKRS OUTDR CORP,Consumer Discretionary,2,52.470000000000006,68.08999999999999,76.73,71.78999999999999,64.0
PLAY.OQ,DAVE & BUST ENTR,Consumer Discretionary,2,26.229999999999997,54.65,27.42,31.330000000000002,36.480000000000004
SIX.N,SIX FLAGS ENTRTN,Consumer Discretionary,0,21.54,39.09,25.15,26.700000000000003,28.58
ORLY.OQ,O REILLY AUTO,Consumer Discretionary,1,53.71,80.52,41.089999999999996,48.9,59.940000000000005
MUSA.N,MURPHY USA INC,Consumer Discretionary,1,73.07000000000001,59.43000000000001,43.18,50.1,60.83
ULTA.OQ,ULTA BEAUTY INC,Consumer Discretionary,0,44.690000000000005,40.67,42.230000000000004,42.370000000000005,42.67
MGNI.OQ,MAGNITE INC ORD,Consumer Discretionary,2,36.1,54.65,48.08,47.27,45.59
THRM.OQ,GENTHERM INC,Consumer Discretionary,2,47.81,55.489999999999995,58.68,56.57,53.21
EVRI.N,EVERI HOLDINGS,Consumer Discretionary,0,36.26,37.39,28.26,30.830000000000002,34.660000000000004
TH.OQ,TRGT HOSPTLTY CR,Consumer Discretionary,0,59.8,54.65,11.27,25.06,45.87
LRN.N,STRIDE INC ORD,Consumer Discretionary,1,62.06,52.2,60.34,59.38,58.18
DLTR.OQ,DOLLAR TREE INC,Consumer Discretionary,1,57.45,57.230000000000004,48.26,50.980000000000004,55.06999999999999
UAA.N,UNDER ARMOUR A,Consumer Discretionary,4,48.42,39.77,41.089999999999996,41.99,43.56
GRUB.N,GRUBHUB INC,Consumer Discretionary,2,37.59,48.22,56.81,52.64,46.12
SBUX.OQ,STARBUCKS CORP,Consumer Discretionary,2,39.64,71.7,50.61,52.129999999999995,53.6
RRR.OQ,RED RCK REST INC,Consumer Discretionary,0,41.949999999999996,47.46,33.0,36.51,41.64
AEO.N,AMER EAGLE OUTF,Consumer Discretionary,0,38.61,42.63,64.29,57.19,46.44
EAT.N,BRINKER INTL,Consumer Discretionary,4,42.05,66.60000000000001,50.94,51.949999999999996,52.87
AN.N,AUTONATION INC,Consumer Discretionary,1,64.95,48.71,60.99,59.74,58.28
LB.N,L BRANDS INC,Consumer Discretionary,2,50.029999999999994,78.53999999999999,55.779999999999994,58.330000000000005,61.45
SNBR.OQ,SLEEP NUMBER CRP,Consumer Discretionary,2,47.910000000000004,54.65,88.64,77.42999999999999,60.45
SSTK.N,SHUTTERSTOCK,Consumer Discretionary,2,47.160000000000004,54.65,63.78,59.919999999999995,53.94
PII.N,POLARIS INC,Consumer Discretionary,1,53.400000000000006,67.52,40.23,46.300000000000004,55.05
MTH.N,MERITAGE HOMES,Consumer Discretionary,1,81.95,56.47,47.339999999999996,53.900000000000006,64.38000000000001
CHH.N,CHOICE HTL (NEW),Consumer Discretionary,1,43.72,70.52000000000001,36.67,42.8,51.339999999999996
NLS.N,NAUTILUS INC,Consumer Discretionary,1,54.65,46.7,48.08,48.86,50.23
PAG.N,PENSKE AUTO GRP,Consumer Discretionary,1,48.42,41.25,48.07,47.099999999999994,45.82
PRTS.OQ,CARPARTS.COM ORD,Consumer Discretionary,4,36.44,54.65,48.71,47.760000000000005,45.879999999999995
CHUY.OQ,CHUY'S HLDG INC,Consumer Discretionary,4,45.08,41.08,54.75,51.24999999999999,46.1
ARMK.N,ARAMARK,Consumer Discretionary,0,38.48,40.44,26.040000000000003,30.070000000000004,36.059999999999995
CTRN.OQ,CITI TRENDS,Consumer Discretionary,2,50.78,53.63,48.08,49.32,51.1
PLNT.N,PLANET FITNESS,Consumer Discretionary,1,38.75,71.2,39.67,44.26,50.33
TPX.N,TEMPUR SEALY INT,Consumer Discretionary,1,53.620000000000005,54.65,43.8,46.9,51.53
YUM.N,YUM! BRANDS INC,Consumer Discretionary,2,44.75,57.089999999999996,39.98,43.26,47.88
TJX.N,TJX CO INC,Consumer Discretionary,1,42.05,62.72,44.86,47.12,49.99
SCVL.OQ,SHOE CARNIVAL,Consumer Discretionary,4,50.1,52.900000000000006,53.669999999999995,53.02,51.970000000000006
SEAS.N,SEAWORLD ENTERMT,Consumer Discretionary,0,24.43,39.47,31.31,31.5,31.41
SCI.N,SERVICE CP INTL,Consumer Discretionary,1,55.559999999999995,67.36,48.94,52.690000000000005,58.03
RGR.N,STURM RUGER & CO,Consumer Discretionary,1,60.099999999999994,54.65,67.23,64.27000000000001,59.98
BWA.N,BORGWARNER,Consumer Discretionary,1,61.41,52.019999999999996,36.49,42.559999999999995,51.89
HEAR.OQ,TURTLE BEACH COR,Consumer Discretionary,1,63.99,70.44,49.07,54.52,62.519999999999996
JACK.OQ,JACK IN THE BOX,Consumer Discretionary,1,49.1,63.63999999999999,43.87,47.620000000000005,52.88
